code,noise,Distance,Error_Rate(p),Error_Type,model,Best_ECR(%),Accuracy(%),Inference_Time(ms),Epochs,Learning_Rate,Train_Loss,Val_Loss
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphMamba,66.26,97.61,0.0027,13,0.0001,0.132879,0.14583
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphMamba,66.59,97.57,0.0018,14,0.0001,0.131218,0.145956
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphMamba,66.2,97.6,0.0025,15,0.0001,0.129462,0.146878
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphMamba,67.11,97.5,0.0024,16,0.0001,0.127673,0.147124
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphMamba,66.08,97.57,0.0025,17,0.0001,0.1258,0.148229
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,51.7,93.57,0.0026,1,0.0001,0.415592,0.36293
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,55.39,93.64,0.0026,2,0.0001,0.350031,0.339209
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,56.47,93.71,0.0025,3,0.0001,0.336168,0.331182
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,57.37,93.79,0.0025,4,0.0001,0.329762,0.326889
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.01,93.65,0.0026,5,0.0001,0.325842,0.323816
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.05,93.72,0.0025,6,0.0001,0.32315,0.321322
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,58.55,93.87,0.0018,7,0.0001,0.320771,0.320924
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,58.89,93.86,0.0016,8,0.0001,0.31906,0.320132
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.4,93.84,0.0013,9,0.0001,0.317293,0.318292
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.51,93.83,0.0015,10,0.0001,0.31599,0.317986
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,60.04,93.78,0.0024,11,0.0001,0.314523,0.317283
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.41,93.93,0.0029,12,0.0001,0.313234,0.317009
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.57,93.9,0.0027,13,0.0001,0.311871,0.316716
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.81,93.87,0.0025,14,0.0001,0.310687,0.317305
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.83,93.87,0.0021,15,0.0001,0.309394,0.316586
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,60.43,93.81,0.0024,16,0.0001,0.308219,0.316118
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.73,93.91,0.0023,17,0.0001,0.307167,0.316469
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.07,94.02,0.0023,18,0.0001,0.306048,0.317489
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,60.25,93.79,0.0023,19,0.0001,0.30493,0.316927
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,60.27,93.81,0.0023,20,0.0001,0.303706,0.317523
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphMamba,59.5,93.93,0.0023,21,0.0001,0.302625,0.318137
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GraphTransformer,71.63,98.21,0.0026,1,0.0001,0.109298,0.104486
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GraphTransformer,71.6,98.21,0.0025,2,0.0001,0.105007,0.104461
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GraphTransformer,70.92,98.28,0.0016,3,0.0001,0.104446,0.104275
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GraphTransformer,70.06,98.33,0.0025,4,0.0001,0.104133,0.103728
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GraphTransformer,70.29,98.33,0.0025,5,0.0001,0.103927,0.104496
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GraphTransformer,71.2,98.3,0.0025,6,0.0001,0.103747,0.104014
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GraphTransformer,72.07,97.79,0.0025,1,0.0001,0.140918,0.134192
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GraphTransformer,71.81,97.8,0.0025,2,0.0001,0.136208,0.134129
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GraphTransformer,71.72,97.83,0.0025,3,0.0001,0.135609,0.133441
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GraphTransformer,71.4,97.86,0.0025,4,0.0001,0.135287,0.133496
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GraphTransformer,71.19,97.89,0.0016,5,0.0001,0.135116,0.133013
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GraphTransformer,71.52,97.9,0.0015,6,0.0001,0.134974,0.133137
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GraphTransformer,59.28,95.17,0.0013,1,0.0001,0.316857,0.311223
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GraphTransformer,59.2,95.22,0.0013,2,0.0001,0.312291,0.310462
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GraphTransformer,59.23,95.22,0.0014,3,0.0001,0.311709,0.310552
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GraphTransformer,59.82,95.12,0.0026,4,0.0001,0.311437,0.310424
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GraphTransformer,59.23,95.22,0.0013,5,0.0001,0.311263,0.309907
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GraphTransformer,59.36,95.21,0.0026,6,0.0001,0.311145,0.310385
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GraphTransformer,59.55,95.18,0.0014,7,0.0001,0.311017,0.310094
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GraphTransformer,59.27,95.23,0.0017,8,0.0001,0.31095,0.31029
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GraphTransformer,59.28,95.23,0.0026,9,0.0001,0.310895,0.309955
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,59.72,98.27,0.0029,1,0.0001,0.135999,0.118534
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,60.35,98.32,0.0036,2,0.0001,0.115561,0.113853
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,63.63,98.24,0.0035,3,0.0001,0.110964,0.11076
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,64.97,98.19,0.0035,4,0.0001,0.107762,0.110864
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,68.25,98.0,0.0028,5,0.0001,0.104881,0.109198
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,65.27,98.17,0.0035,6,0.0001,0.101833,0.110465
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,64.04,98.19,0.0035,7,0.0001,0.098049,0.11246
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,64.59,98.14,0.0028,8,0.0001,0.093531,0.113847
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,62.43,98.2,0.0028,9,0.0001,0.088222,0.120887
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GraphTransformer,62.25,98.19,0.0035,10,0.0001,0.082304,0.122007
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,66.45,97.38,0.0035,1,0.0001,0.170045,0.147497
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,68.4,97.47,0.0035,2,0.0001,0.146035,0.142373
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,69.69,97.51,0.0027,3,0.0001,0.140604,0.139846
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,70.31,97.5,0.0029,4,0.0001,0.1374,0.137867
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,70.99,97.49,0.0029,5,0.0001,0.135127,0.137256
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,69.45,97.6,0.0028,6,0.0001,0.132604,0.137308
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,69.09,97.62,0.0028,7,0.0001,0.130026,0.140405
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,70.71,97.47,0.0028,8,0.0001,0.126929,0.138685
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,69.87,97.54,0.0028,9,0.0001,0.123302,0.140724
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GraphTransformer,69.14,97.55,0.0028,10,0.0001,0.118734,0.144816
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,61.7,93.31,0.0028,1,0.0001,0.352332,0.322068
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,61.93,93.66,0.0028,2,0.0001,0.319779,0.313646
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,61.4,93.94,0.0028,3,0.0001,0.31325,0.310447
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,61.32,94.03,0.0028,4,0.0001,0.309254,0.309714
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,61.96,93.98,0.0028,5,0.0001,0.30641,0.307458
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,62.37,93.97,0.0028,6,0.0001,0.304108,0.305856
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,62.28,94.01,0.0028,7,0.0001,0.301737,0.305459
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,62.68,93.95,0.0028,8,0.0001,0.299416,0.30636
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,62.52,93.94,0.0028,9,0.0001,0.296903,0.307189
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,62.14,94.05,0.0028,10,0.0001,0.294237,0.307306
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,62.69,93.9,0.0028,11,0.0001,0.29104,0.308681
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,62.41,93.92,0.0028,12,0.0001,0.287633,0.311588
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,62.03,93.93,0.0028,13,0.0001,0.283627,0.313859
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,61.26,94.0,0.0028,14,0.0001,0.279335,0.318523
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,61.76,93.89,0.0027,15,0.0001,0.274909,0.322485
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GraphTransformer,61.57,93.88,0.0028,16,0.0001,0.270139,0.32469
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,APPNP,55.97,42.92,0.0007,1,0.001,,24814010.44898
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,APPNP,55.97,42.92,0.0007,2,0.001,,24814010.44898
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,APPNP,55.97,42.92,0.0007,3,0.001,,24814010.44898
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,APPNP,55.97,42.92,0.0007,4,0.001,,24814010.44898
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,APPNP,55.97,42.92,0.0005,5,0.001,,24814010.44898
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,APPNP,55.97,42.92,0.0004,6,0.001,,24814010.44898
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,APPNP,56.89,43.0,0.0004,1,0.001,,26697541.142857
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,APPNP,56.89,43.0,0.0004,2,0.001,,26697541.142857
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,APPNP,56.89,43.0,0.0005,3,0.001,,26697541.142857
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,APPNP,56.89,43.0,0.0004,4,0.001,,26697541.142857
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,APPNP,56.89,43.0,0.0005,5,0.001,,26697541.142857
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,APPNP,56.89,43.0,0.0004,6,0.001,,26697541.142857
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,APPNP,85.87,17.87,0.0006,1,0.001,,21682050.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,APPNP,85.87,17.87,0.0007,2,0.001,,21682050.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,APPNP,85.87,17.87,0.0007,3,0.001,,21682050.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,APPNP,85.87,17.87,0.0007,4,0.001,,21682050.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,APPNP,85.87,17.87,0.0007,5,0.001,,21682050.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,APPNP,85.87,17.87,0.0007,6,0.001,,21682050.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,APPNP,51.26,48.66,0.0003,1,0.001,,5157601739.755102
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,APPNP,51.26,48.66,0.0003,2,0.001,,5157601739.755102
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,APPNP,51.26,48.66,0.0003,3,0.001,,5157601739.755102
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,APPNP,51.26,48.66,0.0003,4,0.001,,5157601739.755102
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,APPNP,51.26,48.66,0.0003,5,0.001,,5157601739.755102
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,APPNP,51.26,48.66,0.0003,6,0.001,,5157601739.755102
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,APPNP,43.0,56.31,0.0003,1,0.001,,5458079858.938775
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,APPNP,43.0,56.31,0.0003,2,0.001,,5458079858.938775
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,APPNP,43.0,56.31,0.0003,3,0.001,,5458079858.938775
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,APPNP,43.0,56.31,0.0003,4,0.001,,5458079858.938775
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,APPNP,43.0,56.31,0.0003,5,0.001,,5458079858.938775
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,APPNP,43.0,56.31,0.0003,6,0.001,,5458079858.938775
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,APPNP,47.7,51.98,0.0003,1,0.001,,3795872104.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,APPNP,47.7,51.98,0.0003,2,0.001,,3795872104.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,APPNP,47.7,51.98,0.0003,3,0.001,,3795872104.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,APPNP,47.7,51.98,0.0003,4,0.001,,3795872104.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,APPNP,47.7,51.98,0.0003,5,0.001,,3795872104.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,APPNP,47.7,51.98,0.0003,6,0.001,,3795872104.489796
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,APPNP,63.72,36.93,0.0007,1,0.001,,804467425.959184
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,APPNP,63.72,36.93,0.0007,2,0.001,,804467425.959184
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,APPNP,63.72,36.93,0.0007,3,0.001,,804467425.959184
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,APPNP,63.72,36.93,0.0007,4,0.001,,804467425.959184
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,APPNP,63.72,36.93,0.0007,5,0.001,,804467425.959184
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,APPNP,63.72,36.93,0.0007,6,0.001,,804467425.959184
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,APPNP,68.53,31.94,0.0007,1,0.001,,1362863378.285714
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,APPNP,68.53,31.94,0.0007,2,0.001,,1362863378.285714
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,APPNP,68.53,31.94,0.0007,3,0.001,,1362863378.285714
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,APPNP,68.53,31.94,0.0007,4,0.001,,1362863378.285714
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,APPNP,68.53,31.94,0.0007,5,0.001,,1362863378.285714
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.01,X,APPNP,68.53,31.94,0.0007,6,0.001,,1362863378.285714
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,APPNP,44.22,54.71,0.0007,1,0.001,,493780114.938776
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,APPNP,44.22,54.71,0.0007,2,0.001,,493780114.938776
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,APPNP,44.22,54.71,0.0007,3,0.001,,493780114.938776
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,APPNP,44.22,54.71,0.0007,4,0.001,,493780114.938776
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,APPNP,44.22,54.71,0.0007,5,0.001,,493780114.938776
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.05,X,APPNP,44.22,54.71,0.0007,6,0.001,,493780114.938776
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,79.93,82.92,0.0001,1,0.001,0.796499,0.755369
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,82.02,81.56,0.0001,2,0.001,0.772508,0.749126
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,80.22,82.97,0.0002,3,0.001,0.76853,0.748862
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,79.73,83.22,0.0001,4,0.001,0.766392,0.750275
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,83.43,80.14,0.0001,5,0.001,0.765046,0.74554
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,81.09,82.5,0.0001,6,0.001,0.764037,0.746315
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,80.54,82.69,0.0001,7,0.001,0.763125,0.747842
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,78.71,84.28,0.0001,8,0.001,0.762259,0.747713
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,81.06,82.13,0.0001,9,0.001,0.761552,0.746994
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.005,X,CNN,80.68,82.82,0.0001,10,0.001,0.760828,0.746259
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,78.82,81.58,0.0001,1,0.001,0.810089,0.821611
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,80.97,80.26,0.0001,2,0.001,0.788806,0.813601
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,78.99,81.91,0.0001,3,0.001,0.785814,0.813572
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,80.33,80.72,0.0001,4,0.001,0.784329,0.812536
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,79.79,81.05,0.0001,5,0.001,0.783243,0.812355
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,79.62,81.5,0.0001,6,0.001,0.782547,0.811233
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,81.12,80.21,0.0001,7,0.001,0.782024,0.810596
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,82.93,78.79,0.0001,8,0.001,0.781472,0.808364
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,81.05,80.66,0.0001,9,0.001,0.781106,0.809904
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,78.66,82.53,0.0001,10,0.001,0.780722,0.811644
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,82.95,78.64,0.0001,11,0.001,0.780413,0.810516
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,80.94,80.81,0.0001,12,0.001,0.7801,0.809006
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,80.97,80.32,0.0001,13,0.001,0.77982,0.811692
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,80.07,80.89,0.0001,14,0.001,0.779499,0.811999
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,80.22,80.71,0.0001,15,0.001,0.779256,0.813426
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.01,X,CNN,80.22,80.76,0.0001,16,0.001,0.779098,0.812389
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,CNN,77.06,70.15,0.0001,1,0.001,0.93509,0.930059
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,CNN,73.23,74.14,0.0001,2,0.001,0.922515,0.926686
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,CNN,74.34,73.03,0.0001,3,0.001,0.920892,0.92639
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,CNN,74.9,72.6,0.0001,4,0.001,0.920084,0.925748
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,CNN,75.54,71.74,0.0001,5,0.001,0.919567,0.925669
color_code,dp0.005_mf0.02_rf0.02_gd0.015,3,0.05,X,CNN,73.97,73.21,0.0001,6,0.001,0.919258,0.925302
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,CNN,77.45,78.22,0.0001,1,0.001,1.03113,0.955925
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,CNN,79.24,77.62,0.0001,2,0.001,0.937527,0.929535
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,CNN,80.77,76.97,0.0001,3,0.001,0.913844,0.913487
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,CNN,80.04,78.44,0.0001,4,0.001,0.896992,0.906165
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,CNN,79.93,78.88,0.0001,5,0.001,0.884767,0.901054
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,CNN,80.75,78.32,0.0001,6,0.001,0.874555,0.898036
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,CNN,80.07,79.04,0.0001,7,0.001,0.865969,0.898978
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.005,X,CNN,78.64,80.65,0.0001,8,0.001,0.857569,0.902231
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,CNN,78.46,76.23,0.0001,1,0.001,1.035324,0.960752
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,CNN,80.27,76.07,0.0001,2,0.001,0.94714,0.9289
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,CNN,81.66,75.58,0.0001,3,0.001,0.923924,0.913526
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,CNN,80.36,77.57,0.0001,4,0.001,0.909797,0.904628
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,CNN,80.06,78.11,0.0001,5,0.001,0.900318,0.899567
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,CNN,80.23,78.11,0.0001,6,0.001,0.893258,0.898448
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,CNN,80.21,78.22,0.0001,7,0.001,0.887266,0.897725
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.01,X,CNN,80.43,78.01,0.0001,8,0.001,0.882,0.896648
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,CNN,72.64,69.07,0.0001,1,0.001,1.116317,1.072301
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,CNN,73.44,70.6,0.0001,2,0.001,1.059014,1.043132
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,CNN,74.48,70.45,0.0001,3,0.001,1.039368,1.03331
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,CNN,72.88,72.38,0.0001,4,0.001,1.031079,1.027284
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,CNN,73.65,71.88,0.0001,5,0.001,1.025704,1.023988
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,CNN,72.54,73.17,0.0001,6,0.001,1.02186,1.022842
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,CNN,74.39,71.61,0.0001,7,0.001,1.019148,1.020498
color_code,dp0.005_mf0.02_rf0.02_gd0.015,7,0.05,X,CNN,74.12,71.93,0.0001,8,0.001,1.016707,1.019452
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,CNN,81.54,77.31,0.0001,1,0.001,0.977046,0.896907
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,CNN,82.38,78.7,0.0001,2,0.001,0.883778,0.866949
color_code,dp0.005_mf0.02_rf0.02_gd0.015,5,0.005,X,CNN,82.57,79.27,0.0001,3,0.001,0.86002,0.854074
